bbl,facsubgrp,factype,id,facname,latitude,longitude
3007550045,DAY CARE,DAY CARE,28774,SUNSET PARK CHLDRN'S SCHL,40.6485000675897,-74.011012267862
3007550045,DAY CARE,EARLY LEARN NYC: NEW YORK CITY'S EARLY CARE AND EDUCATION SERVICES,28773,SUNSET PARK CHILDREN'S SCHOOL EARLY LEARN NYC: NEW YORK CITY'S EARLY CARE AND EDUCATION SERVICES,40.6485000675897,-74.011012267862
3009740061,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",OUT OF SCHOOL TIME AFTER-SCHOOL PROGRAMS,21860,P.S. 19 ROBERTO CLEMENTE SCHOOL,40.6735810640191,-73.9844039274789
3009740061,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES","OUT OF SCHOOL TIME AFTER-SCHOOL PROGRAMS,SUMMER PROGRAM,SUMMER CAMP",21859,P.S. 19 ROBERTO CLEMENTE SCHOO,40.6735810640191,-73.9844039274789
3013550023,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",OUT OF SCHOOL TIME AFTER-SCHOOL PROGRAMS,17376,M.S. 584 M.S. 584 - UPPER ACADEMY,40.6744721750166,-73.9283939122814
3013550023,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES","OUT OF SCHOOL TIME AFTER-SCHOOL PROGRAMS,SUMMER PROGRAM,SUMMER CAMP",17375,M.S. 584 M.S. 584 - UPPER ACAD,40.6744721750166,-73.9283939122814
3013650009,HOSPITALS AND CLINICS,CHILD HEALTH CENTER,8967,CROWN HEIGHTS CHILD HEALTH CLINIC,40.6733034773955,-73.9358038975887
3013650009,HOSPITALS AND CLINICS,DIAGNOSTIC AND TREATMENT CENTER EXTENSION CLINIC,8966,CROWN HEIGHTS CHILD & ADOLESCENT HEALTH CLINIC,40.6733034773955,-73.9358038975887
3013670022,CHARTER K-12 SCHOOLS,CHARTER SCHOOL,10933,EXPLORE EMPOWER CHARTER SCH,40.6726900100667,-73.9283507362821
3013670022,CHARTER K-12 SCHOOLS,K-8 SCHOOL - CHARTER,10934,EXPLORE EMPOWER CHARTER SCHOOL,40.6726900100667,-73.9283507362821
3013700029,CHARTER K-12 SCHOOLS,CHARTER SCHOOL,16102,KIPP AMP ELEMENTARY CHARTER SCHOOL,40.6722687087548,-73.9372229453662
3013700029,CHARTER K-12 SCHOOLS,K-12 ALL GRADES SCHOOL - CHARTER,16101,KIPP AMP CHARTER SCHOOL,40.6722687087548,-73.9372229453662
3013990125,DAY CARE,DAY CARE,14738,INNER FORCE TOTS  INC.,40.6671823427867,-73.9230462440371
3013990125,DAY CARE,EARLY LEARN NYC: NEW YORK CITY'S EARLY CARE AND EDUCATION SERVICES,14739,INNER FORCE TOTS INC EARLY LEARN NYC: NEW YORK CITY'S EARLY CARE AND EDUCATION SERVICES,40.6671823427867,-73.9230462440371
3014060044,DAY CARE,DAY CARE,3044,BEIS CHAYA MUSHKA,40.6666744174632,-73.937192627057
3014060044,DAY CARE,SCHOOL BASED CHILD CARE - PRESCHOOL,3045,BEIS CHAYA MUSKA SCHOOL,40.6666744174632,-73.937192627057
3014800019,SOUP KITCHENS AND FOOD PANTRIES,FOOD PANTRY,11017,FAITH ASSEMBLIES OF GOD,40.6891781523041,-73.9228096300479
3014800019,SOUP KITCHENS AND FOOD PANTRIES,SOUP KITCHEN,11016,FAITH ASSEMBLIES,40.6891781523041,-73.9228096300479
3014900001,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",OUT OF SCHOOL TIME AFTER-SCHOOL PROGRAMS,22375,P.S. 5 DR. RONALD MCNAIR SCHOOL,40.6853091845401,-73.9223279998038
3014900001,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES","OUT OF SCHOOL TIME AFTER-SCHOOL PROGRAMS,SUMMER PROGRAM,SUMMER CAMP",22374,P.S. 5 DR. RONALD MCNAIR SCHOO,40.6853091845401,-73.9223279998038
3015800001,HOSPITALS AND CLINICS,CHILD HEALTH CENTER,28705,SUMNER AVENUE HOUSES CHILD HEALTH CLINIC,40.6981965984068,-73.940562780137
3015800001,HOSPITALS AND CLINICS,DIAGNOSTIC AND TREATMENT CENTER EXTENSION CLINIC,28704,SUMNER AVENUE CHILD HEALTH CLINIC,40.6981965984068,-73.940562780137
3015980001,HOSPITALS AND CLINICS,CHILD HEALTH CENTER,10313,ELEANOR ROOSEVELT HOUSES CHILD HEALTH CLINIC,40.6936075391253,-73.9352058741702
3015980001,HOSPITALS AND CLINICS,DIAGNOSTIC AND TREATMENT CENTER EXTENSION CLINIC,10312,ELEANOR ROOSEVELT HOUSES CHILD HC,40.6936075391253,-73.9352058741702
3016020019,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",OUT OF SCHOOL TIME AFTER-SCHOOL PROGRAMS,22508,P.S. 81 THADDEUS STEVENS SCHOOL,40.692760476171,-73.9347950718105
3016020019,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES","OUT OF SCHOOL TIME AFTER-SCHOOL PROGRAMS,SUMMER PROGRAM,SUMMER CAMP",22507,P.S. 81 THADDEUS STEVENS SCHOO,40.692760476171,-73.9347950718105
3016220060,SOUP KITCHENS AND FOOD PANTRIES,FOOD PANTRY,28022,ST. JOHN'S BREAD AND LIFE PROGRAM,40.6904432017079,-73.9289091928579
3016220060,SOUP KITCHENS AND FOOD PANTRIES,SOUP KITCHEN,28021,ST. JOHN'S BREAD AND LIFE,40.6904432017079,-73.9289091928579
3016270025,CHEMICAL DEPENDENCY,INPATIENT REHABILITATION,16044,KINGSBORO ATC IP,40.6899813493931,-73.9288212154179
3016270025,CHEMICAL DEPENDENCY,MED SUP WITHDRAWAL - INPATIENT,16045,KINGSBORO ATC MSW IP,40.6899813493931,-73.9288212154179
3016450076,DAY CARE,DAY CARE,8728,CORNERSTONE DAY CARE CTR,40.6859400702411,-73.9354221585863
3016450076,DAY CARE,EARLY LEARN NYC: NEW YORK CITY'S EARLY CARE AND EDUCATION SERVICES,8727,CORNERSTONE DAY CARE CENTER INC EARLY LEARN NYC: NEW YORK CITY'S EARLY CARE AND EDUCATION SERVICES,40.6859400702411,-73.9354221585863
3017050001,CHEMICAL DEPENDENCY,MEDICAL MANAGED DETOXIFICATION,14800,INTERFAITH MEDICAL CENTER MMD,40.6784307186546,-73.9373889875638
3017050001,CHEMICAL DEPENDENCY,OUTPATIENT CLINIC,14801,INTERFAITH MEDICAL CENTER OP,40.6784307186546,-73.9373889875638
3017050001,CHEMICAL DEPENDENCY,OUTPATIENT REHABILITATION,14802,INTERFAITH MEDICAL CENTER OP R,40.6784307186546,-73.9373889875638
3017230001,CHEMICAL DEPENDENCY,MEDICAL MANAGED DETOXIFICATION,32467,WOODHULL MEDICAL & MH CENTER MMD,40.6995338826616,-73.9422865342273
3017230001,CHEMICAL DEPENDENCY,OUTPATIENT CLINIC,32468,WOODHULL MEDICAL & MH CENTER OP,40.6995338826616,-73.9422865342273
3017550032,SOUP KITCHENS AND FOOD PANTRIES,FOOD PANTRY,28188,ST. STEPHEN OUTREACH INC.,40.695373172118,-73.9471179368384
3017550032,SOUP KITCHENS AND FOOD PANTRIES,SOUP KITCHEN,28187,ST. STEPHEN OUTREACH COMMUNITY,40.695373172118,-73.9471179368384
3017650015,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",OUT OF SCHOOL TIME AFTER-SCHOOL PROGRAMS,22402,P.S. 54 SAMUEL C. BARNES SCHOOL,40.6925419182825,-73.9526399566533
3017650015,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES","OUT OF SCHOOL TIME AFTER-SCHOOL PROGRAMS,SUMMER PROGRAM,SUMMER CAMP",22401,P.S. 54 SAMUEL C. BARNES SCHOO,40.6925419182825,-73.9526399566533
3017840011,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",OUT OF SCHOOL TIME AFTER-SCHOOL PROGRAMS,2980,BEDFORD CENTER 2,40.6905240665363,-73.9506134791892
3017840011,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES","OUT OF SCHOOL TIME AFTER-SCHOOL PROGRAMS,SUMMER PROGRAM,SUMMER CAMP",2979,BEDFORD CENTER 1,40.6905240665363,-73.9506134791892
3017870014,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES","ADULT LITERACY READING & WRITING,NDA PROGRAMS,ENGLISH LANGUAGE PROGRAM,ESOL,FAMILY LITERACY,ADULT BASIC EDUCATION,ABE/GED",24265,PS 25 - EUBIE BLAKE SCHOOL,40.6914808387491,-73.9406872970253
3017870014,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",OUT OF SCHOOL TIME AFTER-SCHOOL PROGRAMS,24266,PS 25-EUBIE BLAKE (MS),40.6914808387491,-73.9406872970253
3018210001,CHARTER K-12 SCHOOLS,CHARTER SCHOOL,31007,UNITY PREP CHARTER SCH OF BROOKLYN,40.6861989505231,-73.9410908405358
3018210001,CHARTER K-12 SCHOOLS,SECONDARY SCHOOL - CHARTER,31008,UNITY PREP CHARTER SCHOOL,40.6861989505231,-73.9410908405358
3018490056,HEALTH PROMOTION AND DISEASE PREVENTION,GENERAL PREVENTIVE CARE (PC),29476,THE FAMILY CENTER INC GENERAL PREVENTIVE CARE (PC),40.6806123952521,-73.9494267878377
3018490056,HEALTH PROMOTION AND DISEASE PREVENTION,HEALTH EDUCATION AND RISK REDUCTION,29477,THE FAMILY CENTER INC HEALTH EDUCATION AND RISK REDUCTION,40.6806123952521,-73.9494267878377
3019330102,CHARTER K-12 SCHOOLS,CHARTER SCHOOL,8409,COMMUNITY PARTNERSHIP CHARTER,40.6896086583636,-73.961086689061
3019330102,CHARTER K-12 SCHOOLS,K-8 SCHOOL - CHARTER,8410,COMMUNITY PARTNERSHIP CHARTER SCHOOL,40.6896086583636,-73.961086689061
3020110039,CHARTER K-12 SCHOOLS,CHARTER SCHOOL,1271,ACHIEVEMENT FIRST ENDEAVOR CHARTER,40.6824228395412,-73.9659329200184
3020110039,CHARTER K-12 SCHOOLS,K-12 ALL GRADES SCHOOL - CHARTER,1272,ACHIEVEMENT FIRST ENDEAVOR CHARTER SCHOOL,40.6824228395412,-73.9659329200184
3020390101,CHEMICAL DEPENDENCY,OUTPATIENT CLINIC,1636,ALCOHOLISM TREATMENT PROGRAM OP,40.695091748159,-73.976473698374
3020390101,CHEMICAL DEPENDENCY,OUTPATIENT REHABILITATION,1637,ALCOHOLISM TREATMENT PROGRAM OP R,40.695091748159,-73.976473698374
3024180045,CHEMICAL DEPENDENCY,INTENSIVE RESIDENTIAL,10290,EL REGRESO IR 1,40.7125224214575,-73.9619111739379
3024180045,CHEMICAL DEPENDENCY,OUTPATIENT CLINIC,10291,"EL REGRESO, INC. OP",40.7125224214575,-73.9619111739379
3025170035,SOLID WASTE PROCESSING,CONSTRUCTION AND DEMOLITION PROCESSING,1810,ALLOCCO RECYCLING LTD (KINGSLAND AVE),40.7355376412537,-73.9444022982829
3025170035,SOLID WASTE PROCESSING,SCRAP METAL PROCESSING,1809,ALLOCCO RECYCLING LTD,40.7355376412537,-73.9444022982829
3025340022,SOLID WASTE PROCESSING,RECYCLABLES HANDLING AND RECOVERY,11789,FORTUNE METAL,40.7329600540646,-73.9502103900449
3025340022,SOLID WASTE PROCESSING,SCRAP METAL PROCESSING,11790,FORTUNE METAL INC.,40.7329600540646,-73.9502103900449
3025810010,SOLID WASTE PROCESSING,RECYCLABLES HANDLING AND RECOVERY,12985,GREENPOINT SCRAP METAL,40.7307638985024,-73.9475329320023
3025810010,SOLID WASTE PROCESSING,SCRAP METAL PROCESSING,12986,"GREENPOINT SCRAP METAL, INC.",40.7307638985024,-73.9475329320023
3027120001,AFTER-SCHOOL PROGRAMS,BEACON AFTER-SCHOOL PROGRAMS,15596,JHS 126,40.7197638585349,-73.9477896294537
3027120001,AFTER-SCHOOL PROGRAMS,TEEN ACTION PROGRAM AFTER-SCHOOL PROGRAMS,15597,JHS 126 - JOHN ERICSSON,40.7197638585349,-73.9477896294537
3029270190,SOLID WASTE PROCESSING,SCRAP METAL PROCESSING,28950,"T & T SCRAP, LLC",40.7179914685062,-73.9304646865169
3029270190,SOLID WASTE PROCESSING,VEHICLE DISMANTLING FACILITY,28951,T N T SCRAP LLC,40.7179914685062,-73.9304646865169
3030230032,DAY CARE,DAY CARE,5088,"BUSHWICK IMPROVEMENT SOCIETY, INC.",40.7093342592931,-73.9473906670307
3030230032,DAY CARE,EARLY LEARN NYC: NEW YORK CITY'S EARLY CARE AND EDUCATION SERVICES,5087,BUSHWICK IMPROVEMENT SOCIETY INC EARLY LEARN NYC: NEW YORK CITY'S EARLY CARE AND EDUCATION SERVICES,40.7093342592931,-73.9473906670307
3030580100,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES","IN-SCHOOL YOUTH EMPLOYMENT (ISY) AFTER-SCHOOL PROGRAMS,JOBS & INTERNSHIPS,YOUTH EMPLOYMENT",2336,"ASOCIACIONES DOMINICANAS, INC",40.7062871158334,-73.9500492428009
3030580100,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES","SUMMER YOUTH EMPLOYMENT JOBS & INTERNSHIPS,YOUTH EMPLOYMENT",2337,"ASOCIACIONES DOMINICANAS, INC - VULNERABLE YOUTH",40.7062871158334,-73.9500492428009
3032487502,OTHER HEALTH CARE,STATUS-NEUTRAL CARE COORDINATION,32588,WYCKOFF HEIGHTS MEDICAL CENTER STATUS-NEUTRAL CARE COORDINATION,40.703825,-73.919359
3032487502,OTHER HEALTH CARE,UNDETECTABLES VIRAL LOAD SUPPRESSION PROGRAM,32589,WYCKOFF HEIGHTS MEDICAL CENTER UNDETECTABLES VIRAL LOAD SUPPRESSION PROGRAM,40.703825,-73.919359
3033430001,CHARTER K-12 SCHOOLS,CHARTER SCHOOL,17955,"MATH, ENG, SCI ACADEMY CHARTER HIGH",40.6956932668639,-73.9154095466654
3033430001,CHARTER K-12 SCHOOLS,HIGH SCHOOL - CHARTER,17956,"MATH, ENGINEERING, AND SCIENCE ACADEMY CHARTER HIGH SCHOOL",40.6956932668639,-73.9154095466654
3033570006,DAY CARE,DAY CARE,14130,HOSPITAL CLINIC HOME CENTER INSTRUCTIONAL CORPORATION,40.6887053183011,-73.9201348137329
3033570006,DAY CARE,EARLY LEARN NYC: NEW YORK CITY'S EARLY CARE AND EDUCATION SERVICES,14129,HOSPITAL CLINIC HOME CENTER INSTRUCTIONAL CORP. EARLY LEARN NYC: NEW YORK CITY'S EARLY CARE AND EDUCATION SERVICES,40.6887053183011,-73.9201348137329
3033600001,CHARTER K-12 SCHOOLS,CHARTER SCHOOL,1275,ACHIEVEMENT FIRST NORTH BROOKLYN PRE,40.6937932425661,-73.9149014127828
3033600001,CHARTER K-12 SCHOOLS,ELEMENTARY SCHOOL - CHARTER,1276,ACHIEVEMENT FIRST NORTH BROOKLYN PREP CHARTER SCHOOL,40.6937932425661,-73.9149014127828
3033740001,SOUP KITCHENS AND FOOD PANTRIES,FOOD PANTRY,30010,THE SALVATION ARMY BUSHWICK,40.6892959201419,-73.917276084821
3033740001,SOUP KITCHENS AND FOOD PANTRIES,SOUP KITCHEN,30011,THE SALVATION ARMY BUSHWICK CORPS,40.6892959201419,-73.917276084821
3033950001,SOUP KITCHENS AND FOOD PANTRIES,FOOD PANTRY,30223,THURSTON MEMORIAL OUREACH MINISTRIES,40.6878369925194,-73.9146054915942
3033950001,SOUP KITCHENS AND FOOD PANTRIES,SOUP KITCHEN,30224,THURSTON MEMORIAL OUTREACH MINISTRIES,40.6878369925194,-73.9146054915942
3035970011,PUBLIC K-12 SCHOOLS,ELEMENTARY SCHOOL - PUBLIC,25543,RIVERDALE AVENUE COMMUNITY SCHOOL,40.659942377001,-73.9137068774197
3035970011,PUBLIC K-12 SCHOOLS,JUNIOR HIGH-INTERMEDIATE-MIDDLE SCHOOL - PUBLIC,25544,RIVERDALE AVENUE MIDDLE SCHOOL,40.659942377001,-73.9137068774197
3036050010,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",OUT OF SCHOOL TIME AFTER-SCHOOL PROGRAMS,4945,BROWNSVILLE COMMUNITY CENTER,40.6611701702315,-73.9061764694661
3036050010,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES","OUT OF SCHOOL TIME AFTER-SCHOOL PROGRAMS,SUMMER PROGRAM,SUMMER CAMP",4944,BROWNSVILLE COMMUNITY CENT,40.6611701702315,-73.9061764694661
3037440009,CHARTER K-12 SCHOOLS,CHARTER SCHOOL,4941,BROWNSVILLE COLLEGIATE CHARTER SCH,40.6686205268969,-73.9051105006086
3037440009,CHARTER K-12 SCHOOLS,JUNIOR HIGH-INTERMEDIATE-MIDDLE SCHOOL - CHARTER,4942,BROWNSVILLE COLLEGIATE CHARTER SCHOOL,40.6686205268969,-73.9051105006086
3037680001,CHARTER K-12 SCHOOLS,CHARTER SCHOOL,14360,HYDE LEADERSHIP CS-BROOKLYN,40.667806461829,-73.8984124671815
3037680001,CHARTER K-12 SCHOOLS,ELEMENTARY SCHOOL - CHARTER,14359,HYDE LEADERSHIP CHARTER SCHOOL- BROOKLYN,40.667806461829,-73.8984124671815
3039690001,CHARTER K-12 SCHOOLS,CHARTER SCHOOL,1254,ACHIEVEMENT FIRST APOLLO CHARTER,40.6769857245162,-73.8838362963897
3039690001,CHARTER K-12 SCHOOLS,K-8 SCHOOL - CHARTER,1255,ACHIEVEMENT FIRST APOLLO CHARTER SCHOOL,40.6769857245162,-73.8838362963897
3040890025,DAY CARE,DAY CARE,30929,UNITED COMMUNITY DCC,40.6648911909074,-73.8867443065311
3040890025,DAY CARE,EARLY LEARN NYC: NEW YORK CITY'S EARLY CARE AND EDUCATION SERVICES,30928,UNITED COMMUNITY DAY CARE CENTER INC EARLY LEARN NYC: NEW YORK CITY'S EARLY CARE AND EDUCATION SERVICES,40.6648911909074,-73.8867443065311
3040940001,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",OUT OF SCHOOL TIME AFTER-SCHOOL PROGRAMS,11866,FRANKLIN K. LANE,40.6930087602213,-73.8690731279237
3040940001,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES","SUMMER YOUTH EMPLOYMENT JOBS & INTERNSHIPS,YOUTH EMPLOYMENT",11867,FRANKLIN K. LANE HIGH SCHOOL,40.6930087602213,-73.8690731279237
3041260047,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",OUT OF SCHOOL TIME AFTER-SCHOOL PROGRAMS,22446,P.S. 65 LITTLE RED SCHOOL HOUSE,40.6834015314493,-73.8772457512947
3041260047,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES","OUT OF SCHOOL TIME AFTER-SCHOOL PROGRAMS,SUMMER PROGRAM,SUMMER CAMP",22445,P.S. 65 LITTLE RED SCHOOL HOUS,40.6834015314493,-73.8772457512947
3043480001,CHARTER K-12 SCHOOLS,CHARTER SCHOOL,8150,COLLEGIATE ACADEMY-MATH-PERSONAL AWA,40.658781600415,-73.8891304708185
3043480001,CHARTER K-12 SCHOOLS,JUNIOR HIGH-INTERMEDIATE-MIDDLE SCHOOL - CHARTER,8149,COLLEGIATE ACADEMY FOR MATH AND PERSONAL AWARENESS CHARTER SCHOOL,40.658781600415,-73.8891304708185
3043490050,AFTER-SCHOOL PROGRAMS,BEACON AFTER-SCHOOL PROGRAMS,15604,JHS 166,40.6598547314613,-73.8855899587255
3043490050,AFTER-SCHOOL PROGRAMS,"MIDDLE SCHOOL YOUTH AFTER-SCHOOL PROGRAMS,NDA PROGRAMS,ADOLESCENT LITERACY,YOUTH EDUCATIONAL SUPPORT",15605,JHS 166 GEORGE GERSHWIN (K166),40.6598547314613,-73.8855899587255
3043490050,CHARTER K-12 SCHOOLS,CHARTER SCHOOL,1273,ACHIEVEMENT FIRST LINDEN CHARTER SCH,40.6598547314613,-73.8855899587255
3043490050,CHARTER K-12 SCHOOLS,ELEMENTARY SCHOOL - CHARTER,1274,ACHIEVEMENT FIRST LINDEN ELEMENTARY SCHOOL,40.6598547314613,-73.8855899587255
3044520020,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",OUT OF SCHOOL TIME AFTER-SCHOOL PROGRAMS,15054,ITALIAN AMERICAN CIVIL,40.6457488732456,-73.8799808381382
3044520020,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES","SUMMER YOUTH EMPLOYMENT JOBS & INTERNSHIPS,YOUTH EMPLOYMENT",15055,ITALIAN AMERICAN CIVIL RIGHTS LEAGUE,40.6457488732456,-73.8799808381382
3044520080,AFTER-SCHOOL PROGRAMS,AFTERSCHOOL PROGRAMS,2907,BE'ER HAGOLAH INSITUTES INC AFTERSCHOOL PROGRAMS,40.6459162831871,-73.8829543623778
3044520080,AFTER-SCHOOL PROGRAMS,TEEN ACTION PROGRAM AFTER-SCHOOL PROGRAMS,2908,BE'ER HAGOLAH INSTITUTES,40.6459162831871,-73.8829543623778
3044520080,NON-PUBLIC K-12 SCHOOLS,ELEMENTARY SCHOOL - NON-PUBLIC,3026,BEER HAGOLAH INSTITUTE-ELEM,40.6459162831871,-73.8829543623778
3044520080,NON-PUBLIC K-12 SCHOOLS,MIDDLE SCHOOL - NON-PUBLIC,3025,BEER HAGOLAH INST HIGH SCHOOL,40.6459162831871,-73.8829543623778
3044770001,CHARTER K-12 SCHOOLS,CHARTER SCHOOL,1257,ACHIEVEMENT FIRST ASPIRE CHARTER,40.6662298415584,-73.8762854242889
3044770001,CHARTER K-12 SCHOOLS,ELEMENTARY SCHOOL - CHARTER,1258,ACHIEVEMENT FIRST ASPIRE CHARTER SCHOOL,40.6662298415584,-73.8762854242889
3045860300,DAY CARE,DAY CARE,4663,BROOKLYN DEVELOPMENTAL CTR,40.6561076136426,-73.8654182398185
3045860300,DAY CARE,EARLY LEARN NYC: NEW YORK CITY'S EARLY CARE AND EDUCATION SERVICES,4662,BROOKLYN DEVELOPMENT CENTER EARLY CHILDHOOD SERVICES INC EARLY LEARN NYC: NEW YORK CITY'S EARLY CARE AND EDUCATION SERVICES,40.6561076136426,-73.8654182398185
3046020005,HOSPITALS AND CLINICS,HOSPITAL,16085,KINGSBROOK JEWISH MEDICAL CENTER,40.6593976594432,-73.9337086644848
3046020005,HOSPITALS AND CLINICS,HOSPITAL EXTENSION CLINIC,16086,KINGSBROOK JEWISH MEDICAL CENTER INC. - RUTLAND NURSING HOME,40.6593976594432,-73.9337086644848
3046020005,MENTAL HEALTH,INPATIENT MENTAL HEALTH,16088,KINGSBROOK JEWISH PSYCHIATRIC INPATIENT UNIT,40.6593976594432,-73.9337086644848
3046020005,MENTAL HEALTH,OUTPATIENT MENTAL HEALTH,16087,KINGSBROOK JEWISH MEDICAL CENTER MENTAL HEALTH CLINIC,40.6593976594432,-73.9337086644848
3046530040,SOUP KITCHENS AND FOOD PANTRIES,FOOD PANTRY,6429,CHRISTIAN FELLOWSHIP SDA COMMUNITY SVCS FP,40.6542579612149,-73.9332565288288
3046530040,SOUP KITCHENS AND FOOD PANTRIES,SOUP KITCHEN,6430,CHRISTIAN FELLOWSHIP SDA COMMUNITY SVCS- S.K.,40.6542579612149,-73.9332565288288
3047180001,MENTAL HEALTH,EMERGENCY MENTAL HEALTH,4483,BROOKDALE HOSPITAL - CPEP,40.6548693856556,-73.9123579843555
3047180001,MENTAL HEALTH,OUTPATIENT MENTAL HEALTH,4484,BROOKDALE HOSPITAL CMHC ADULT CLINIC,40.6548693856556,-73.9123579843555
3047530001,CHARTER K-12 SCHOOLS,CHARTER SCHOOL,19306,NEW AMERICAN ACAD CHARTER SCH (THE),40.6513215705723,-73.9142117686444
3047530001,CHARTER K-12 SCHOOLS,ELEMENTARY SCHOOL - CHARTER,19307,NEW AMERICAN ACADEMY CHARTER SCHOOL,40.6513215705723,-73.9142117686444
3047550048,CHILD NUTRITION,FEEDING SITE,14351,HYATT NURTURING TREE,40.653688542133,-73.9137408555785
3047550048,CHILD NUTRITION,SUMMER ONLY FEEDING SITE,14352,HYATT NURTURING TREE DAY CAMP,40.653688542133,-73.9137408555785
3048060001,CHARTER K-12 SCHOOLS,CHARTER SCHOOL,1265,ACHIEVEMENT FIRST CROWN HEIGHTS,40.6620868625496,-73.9364652580053
3048060001,CHARTER K-12 SCHOOLS,K-12 ALL GRADES SCHOOL - CHARTER,1266,ACHIEVEMENT FIRST CROWN HEIGHTS CHARTER SCHOOL,40.6620868625496,-73.9364652580053
3048290001,MENTAL HEALTH,EMERGENCY MENTAL HEALTH,16018,KINGS COUNTY HOSPITAL CPEP,40.6566223647425,-73.9461664940862
3048290001,MENTAL HEALTH,OUTPATIENT MENTAL HEALTH,16017,KINGS COUNTY HOSPITAL CHILD AND ADOLESCENT CLINIC,40.6566223647425,-73.9461664940862
3050450051,DAY CARE,DAY CARE,13530,HAWTHORNE CORNERS DCC,40.6571930305674,-73.9568617534647
3050450051,DAY CARE,EARLY LEARN NYC: NEW YORK CITY'S EARLY CARE AND EDUCATION SERVICES,13529,HAWTHORNE CORNERS DAY CARE CENTER INC EARLY LEARN NYC: NEW YORK CITY'S EARLY CARE AND EDUCATION SERVICES,40.6571930305674,-73.9568617534647
3050450100,HEALTH PROMOTION AND DISEASE PREVENTION,OUTREACH AND EDUCATION IN CBOS,5315,CAMBA INC OUTREACH AND EDUCATION IN CBOS,40.6567284291498,-73.959491285156
3050450100,HEALTH PROMOTION AND DISEASE PREVENTION,OUTREACH AND STATUS NEUTRAL PREVENTION AND CARE NAVIGATION IN BROOKLYN,5316,CAMBA INC OUTREACH AND STATUS NEUTRAL PREVENTION AND CARE NAVIGATION IN BROOKLYN,40.6567284291498,-73.959491285156
3050490055,CHARTER K-12 SCHOOLS,CHARTER SCHOOL,1278,ACHIEVEMENT FIRST VOYAGER CHARTER,40.6562713430861,-73.953906803863
3050490055,CHARTER K-12 SCHOOLS,SECONDARY SCHOOL - CHARTER,1279,ACHIEVEMENT FIRST VOYAGER CHARTER SCHOOL,40.6562713430861,-73.953906803863
3050890031,HEALTH PROMOTION AND DISEASE PREVENTION,HARM REDUCTION CENTER,3927,BRIDGING ACCESS TO CARE INC FAITH-BASED INITIATIVE,40.6507725843647,-73.956780624636
3050890031,HEALTH PROMOTION AND DISEASE PREVENTION,HARM REDUCTION SERVICES,3928,BRIDGING ACCESS TO CARE INC HARM REDUCTION SERVICES,40.6507725843647,-73.956780624636
3050890031,HEALTH PROMOTION AND DISEASE PREVENTION,SUPPORT MENTAL HEALTH,3926,BRIDGING ACCESS TO CARE INC EARLY INTERVENTION SERVICES: SOCIAL NETWORK STRATEGY TESTING IN NON-CLINICAL SETTINGS,40.6507725843647,-73.956780624636
3052320001,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",OUT OF SCHOOL TIME AFTER-SCHOOL PROGRAMS,22008,P.S. 217 COL. DAVID MARCUS SCHOOL,40.6336138804652,-73.9663043791271
3052320001,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES","OUT OF SCHOOL TIME AFTER-SCHOOL PROGRAMS,SUMMER PROGRAM,SUMMER CAMP",22007,P.S. 217 COL. DAVID MARCUS SCH,40.6336138804652,-73.9663043791271
3053160001,CHARTER K-12 SCHOOLS,CHARTER SCHOOL,4821,BROOKLYN PROSPECT CHARTER -CSD 15.2,40.647968800631,-73.9787346237903
